x,y,radius,angle,sin_theta1,sin_theta2,sin_theta3,cos_theta1,cos_theta2,cos_theta3,theta_sum,U
-1.378153366832945,-1.5028636943626938,2.0390944034905463,3.9702507214129987,-0.8492359586529685,-0.9969682961273705,-0.7122259420102566,0.5280135287383966,0.07780884600665693,0.7019502885016877,-3.3001095604155406,-2.9328991827003112
-1.378153366832945,-1.5028636943626938,2.0390944034905463,3.9702507214129987,0.058013314345561375,0.5623597155550519,0.9783734024779555,-0.9983158094303841,0.8268927078653198,0.20684652601314968,5.043229155106805,-1.0980143046352557
-1.8638428584570448,-2.0379521768677846,2.761731209987943,3.9715841112225654,-0.7780502785883543,-0.21799968507392062,0.2729893828107743,-0.6282020089020603,0.9759488394929682,0.9620170460405536,-2.193301793312483,-3.284919905769745
-1.8638428584570448,-2.0379521768677846,2.761731209987943,3.9715841112225654,-0.9075435765544139,-0.1135950266913523,-0.7379915472896925,-0.4199579224813157,0.9935271359711273,0.6748099555645023,-2.9481252109346547,-3.6459363979337027
-2.343740047030664,-0.4572715442841238,2.3879310444959017,3.3342754971296977,0.6167215181412832,0.9716944349017668,-0.3585088113224863,-0.7871814079750048,0.236241243606903,0.933526342533588,3.442652140937162,0.4647305891132846
-2.941181962176998,0.2864116596731091,2.9550944102400587,3.0445189432598836,0.2693162533144887,-0.022974249408093346,0.6106567589439131,-0.9630517928443133,0.9997360570991399,0.7918953988729291,3.502823077513948,0.9336337171281099
-0.09233608318278004,-2.3071525984440098,2.3089995809364026,4.672388665145935,-0.9328061371370212,0.0035486993640411043,0.9873276987996392,-0.36037856556614,0.9999937033465879,0.15869472323618367,-0.5244934721772019,-3.9835213658634023
-2.4996611431347673,-0.24379190967513906,2.511521516077627,3.238815151698987,0.47576172792806537,0.927295659065862,-0.4534489589121204,-0.8795742028043464,0.3743297485875371,0.891282245790588,3.3622540590691856,0.12366644208377997
-2.7833161877921158,1.0165717013916251,2.96315153599945,2.7914081545227005,0.6525226580407624,0.17874830505108077,0.7209211405758759,-0.7577692133779376,0.9838948335271234,0.6930171059005529,3.4155286065243255,2.255890850483698
-2.7833161877921158,1.0165717013916251,2.96315153599945,2.7914081545227005,0.6561175095782712,0.5205100089910508,0.03801557330303313,-0.7546587398452411,0.8538555677280182,0.9992771468348717,3.0114030492382433,1.9563380880776609
-2.6278341074473777,0.8233231254800437,2.75379248768203,2.8379712596577584,0.7616439228259673,0.3224875464639723,0.8396316174106263,-0.6479957830281553,0.9465737067844465,0.5431562823390849,3.600707276159116,2.4505048244985166
-0.8063857885834061,-0.6363448226260818,1.0272257655025507,3.809671540247002,-0.882361548243953,-0.9770399066367954,-0.9994839207882177,0.4705720966871435,0.2130563794847788,0.03212307715353097,-3.975619238191811,-2.80722316905943
2.5016906603054507,-0.6074214058924943,2.574376997293896,6.044990390393851,-0.7011224268384297,0.6654459163502806,0.28920325748111114,0.7130409122793662,0.7464460679866532,0.9572677137887364,0.24451504718563588,-1.7050530275023872
-0.8386076380766677,2.15024246954627,2.30798731549395,1.9426576785494778,0.8937707852665273,0.6044133305917462,0.8437492705722736,0.4485240053821591,0.7966709018176781,0.5367375228254089,2.7589429949741273,3.895819465720392
1.9406353390536681,0.9362645890228458,2.154682551988126,0.4495114126735378,0.9564866208039389,-0.6073280659478193,-0.9327142487162637,0.29177618858135446,0.7944511440687093,0.3606163199879557,-0.579847720053212,2.9912853078596746
-0.23473367890541505,2.694937795585429,2.705141331259297,1.6576787581215071,0.8833992176918757,-0.5131648553708237,-0.22859128733232129,-0.46862119262937957,0.8582900623986285,0.9735224822035453,1.2890271109726605,4.1868195893865074
0.6491620721498352,-2.5252345370942426,2.607339805865634,4.964010623535945,-0.7828160626567298,0.8481987998403981,0.568686817298301,-0.6222531735930439,0.5296780115780796,0.8225541342860838,-0.6249301176164135,-3.6632127321866905
0.6491620721498352,-2.5252345370942426,2.607339805865634,4.964010623535945,-0.8373939940853751,-0.07798740641429563,-0.7294672908933841,0.5465997609492186,0.9969543442107925,0.6840156953730425,-1.888107503932525,-3.8847311018218296
0.6491620721498352,-2.5252345370942426,2.607339805865634,4.964010623535945,-0.9385048046720217,0.4179841366781555,0.728730946415445,-0.3452661750121641,0.9084543254811532,0.6848001224711118,-0.6756265873560927,-4.154311999308253
