tau1,tau2,tau3,q1,q2,q3,dq1,dq2,dq3,ddq1,ddq2,ddq3,G1,G2,G3,Cqdot1,Cqdot2,Cqdot3,M1,M2,M3,M4,M5,M6,M7,M8,M9
-1.908963204,-6.02973911,-8.184939088,-1.7148922800806121,-1.7597452065123949,-6.825458460067324,-0.5689692202808139,-11.996158892614696,16.483940025462996,-94.60066252864858,72.4249268988031,63.278579421437996,-20.57105851722607,-17.049322196993018,-3.14289227679234,200.9493350670765,-37.37498503618204,-40.86081468133118,3.675278233616352,1.940907995143524,0.4443789962083909,1.940907995143524,2.556537756670696,0.778268878335348,0.4443789962083909,0.778268878335348,0.35
1.60664772,-4.026077344,3.439897559,-2.1039524898677793,-1.3008574226298695,6.5982188333263165,-3.5353087974207744,-5.198323214780651,25.470186464529892,-102.0567591463247,195.99765614804247,-138.25880644269796,-31.57152977319464,-19.10660094803693,-4.898416693259028,172.18188690566,-54.85795343750797,6.606914955056508,6.352980049775563,3.3268830206013975,1.1014811941826554,3.3268830206013975,2.6507859914272327,0.8253929957136164,1.1014811941826554,0.8253929957136164,0.35
-6.009691121,8.84226221,-2.697796635,-2.363094120549491,-0.673565254794962,-2.3703488899690455,-0.8021282771808907,-4.225483416073831,-10.35900875197146,5.6596866493974085,-63.192377841386076,15.680414990158754,-28.955436895693285,-11.494404844952822,3.139656084108959,108.26215581190706,73.06724634194049,-8.84071511903501,4.68253061400854,1.657743163572218,-0.5061387665661204,1.657743163572218,0.9829557131358958,-0.008522143432052098,-0.5061387665661204,-0.008522143432052098,0.35
-7.890094409,2.582163031,8.543091061,-3.3078828576549206,-1.64962257549468,7.506183400441068,-6.519951004930952,8.302547025338336,-4.536420339842558,-3.173402277227569,40.08492990399924,6.7272518486352775,-24.683606686322037,-0.4969139693476845,-4.067792694089257,-68.11225500461268,-74.43296403564534,-7.3015798005959525,5.064962496347219,2.377895597494759,0.9755982110087231,2.377895597494759,2.0408286986422994,0.5204143493211496,0.9755982110087231,0.5204143493211496,0.35
-1.192456906,9.091809874,-0.002083726,-1.7970507479582172,-1.016748349500448,-0.9307096698298509,0.1439543094276563,-1.8287306351783243,-6.823388458666845,-21.276219804096137,30.29851343842702,-12.814126422118838,-23.473346212424694,-17.971677766228616,-4.040177605009341,65.13305252990925,27.855170153174193,-1.1479244922206138,5.857848517076348,2.902556731690204,0.4647233530199515,2.902556731690204,2.2972649463040606,0.6486324731520303,0.4647233530199515,0.6486324731520303,0.35
-1.495427503,2.40426904,9.901930105,-4.157817753184527,-0.006789777319415876,8.127172650827415,-11.599001515417163,22.751285885004712,-17.725802092313494,7.2596161460154,-31.713127033109263,-301.97009505140124,-23.92064408580579,-11.006298094036804,-3.3428059114544117,83.02476050663498,102.60148986121922,124.77601390418323,6.516864029669474,2.7985292735171634,0.08346659050894079,2.7985292735171634,1.4301945173648534,0.2150972586824267,0.08346659050894079,0.2150972586824267,0.35
8.978873499,-0.799097214,5.154576906,-3.2051236613263074,1.8448605946587424,6.546224263264617,-3.7546913656910776,1.9803696571298113,5.955793950910394,19.244415627760237,-50.68957395715472,78.48989644335337,-19.163346521673326,5.312176356344025,2.237014833559396,12.492356646130496,24.54982304806546,6.4656294274126305,3.692016274322768,2.0038102673636096,0.5769775061898225,2.0038102673636096,2.665604260404451,0.8328021302022255,0.5769775061898225,0.8328021302022255,0.35
-0.05154609,0.586243204,5.715714014,-3.1541514830831585,1.0008889680499846,12.188338253772807,-2.1709863169061165,-11.453192736665889,37.21839303713181,230.2761712305865,-536.7296335154257,560.5781143554717,-36.63710542267613,-12.114039490236113,-4.0195366185446675,-320.98954678525047,75.80646567037297,-32.88041516169364,7.410270178933999,3.8448314270319157,1.2208040119838812,3.8448314270319157,2.6293926751298313,0.8146963375649157,1.2208040119838812,0.8146963375649157,0.35
-1.706883013,4.689671436,4.22285756,-3.2509753055158557,0.9993523775640265,3.4487241638796466,-3.7399614363010825,2.2971853849500077,5.2357853114410995,8.582134896049812,-12.261156906299084,29.06897102645388,-31.84996545408252,-7.471534702882531,1.790609439451014,17.07418209463092,12.756853746398196,-7.065443477121185,4.458091089531898,1.427443190647627,-0.257225177254504,1.427443190647627,0.7467952917633566,-0.1266023541183217,-0.257225177254504,-0.1266023541183217,0.35
8.641193732,-7.701347334,4.580302342,-2.5235472056817105,-0.42145970094990287,0.8531116506199358,1.728070570561347,-0.47521635758452585,-7.758507724931242,26.151319313932756,-35.92020087021239,1.5571659073740396,-36.861633424798086,-16.873450272853955,-2.4418733639784844,-24.448650020593178,-16.558359855024797,1.2159069197383954,8.353396370864507,4.180519301642873,1.1329590462848218,4.180519301642873,2.3576422324212385,0.6788211162106192,1.1329590462848218,0.6788211162106192,0.35
